protocol,dataset,ticker,price_mode,horizon,feature_set,model_type,model,seed,test_units,test_RMSE,test_MAE,test_MAPE,latest_RMSE,latest_MAE,latest_MAPE,RMSE_ratio_vs_latest,MAE_ratio_vs_latest,MAPE_ratio_vs_latest,passes_latest_rmse_gate,dataset_label
full rolling-origin supervised audit,sp100_largecap,DIS,raw_close,10,technical,lstm,LSTM,42.0,561,5.956598305187975,4.365597879610385,4.136607406759286,6.034152137411501,4.431126849752077,4.2371029604777215,0.9871475179184338,0.9852116690937524,0.9762820128149294,1,S&P 100 subset
full rolling-origin supervised audit,dow30,DIS,raw_close,10,technical,lstm,LSTM,42.0,561,5.956598305187975,4.365597879610385,4.136607406759286,6.034152137411501,4.431126849752077,4.2371029604777215,0.9871475179184338,0.9852116690937524,0.9762820128149294,1,Dow 30
sampled-origin zero-shot foundation audit,hang_seng_largecap,0016.HK,raw_close,10,univariate close,chronos-t5-small,Chronos-T5-small zero-shot,,96,5.034670573885551,3.8667616844177246,4.256379324375105,5.099358967780865,3.8078124523162846,4.204906759919517,0.987314406711896,1.0154811280333886,1.0122410715372374,1,Hang Seng large-cap
sampled-origin zero-shot foundation audit,hang_seng_largecap,0005.HK,raw_close,10,univariate close,chronos-t5-small,Chronos-T5-small zero-shot,,96,4.674318627449484,3.3752077023188285,3.643786537272194,4.733397656187114,3.5072918335596728,3.7580191135452576,0.9875186846682096,0.9623401366327742,0.9696029815651208,1,Hang Seng large-cap
sampled-origin zero-shot foundation audit,hang_seng_largecap,0883.HK,raw_close,1,univariate close,chronos-t5-small,Chronos-T5-small zero-shot,,96,0.4034651613299091,0.3113274176915488,1.5298192582133556,0.408457489264504,0.303958336512248,1.4824436837535446,0.9877776070562828,1.024243721241065,1.031957756627797,1,Hang Seng large-cap
sampled-origin zero-shot foundation audit,sp100_largecap,CMCSA,adjusted_close,5,univariate close,chronos-t5-small,Chronos-T5-small zero-shot,,96,1.1611127480226886,0.83093253771464,2.6014765890181053,1.1752410315368913,0.8090307315190634,2.544865487979288,0.98797839495467,1.027071661609755,1.0222452232961707,1,S&P 100 subset
sampled-origin zero-shot foundation audit,nasdaq_large_tech,NVDA,raw_close,5,univariate close,chronos-t5-small,Chronos-T5-small zero-shot,,96,8.40307749387539,6.64207665125529,5.206265096073878,8.500301375084865,6.895093242327373,5.352688769683803,0.9885623018620908,0.963304834005888,0.9726448370323286,1,Nasdaq large-tech
sampled-origin zero-shot foundation audit,sp100_largecap,CVS,raw_close,5,univariate close,chronos-t5-small,Chronos-T5-small zero-shot,,96,3.0455927328526555,2.313964207967122,3.607498800801459,3.078490846476168,2.34499982992808,3.638677835762084,0.9893135580827956,0.9867651922337624,0.9914312185997376,1,S&P 100 subset
full rolling-origin supervised audit,hang_seng_largecap,0992.HK,raw_close,10,technical,itransformer,iTransformer-style,42.0,549,0.9316377738253993,0.6610412328403938,6.566173735549934,0.9413681381992782,0.6906654817594898,6.945341205256864,0.9896635928293772,0.957107674117972,0.945406934158981,1,Hang Seng large-cap
sampled-origin zero-shot foundation audit,nasdaq_large_tech,META,raw_close,5,univariate close,chronos-t5-small,Chronos-T5-small zero-shot,,96,30.45075263806676,23.15736548105876,3.929677592349909,30.7632978329453,23.13083267211914,3.930244992560195,0.9898403221730072,1.0011470753913498,0.9998556323559066,1,Nasdaq large-tech
sampled-origin zero-shot foundation audit,hang_seng_largecap,0386.HK,raw_close,10,univariate close,chronos-t5-small,Chronos-T5-small zero-shot,,96,0.2677818717250856,0.2018730913599332,4.427106661270771,0.2704163509866389,0.202083316942056,4.416389913163838,0.9902576924363444,0.998959708375219,1.002426585586338,1,Hang Seng large-cap
sampled-origin zero-shot foundation audit,hang_seng_largecap,0762.HK,raw_close,10,univariate close,chronos-t5-small,Chronos-T5-small zero-shot,,96,0.4846261463584227,0.3559715201457341,4.580773327757181,0.4893927285981709,0.3644791841506958,4.636101982470394,0.9902602103357732,0.97665802499864,0.9880656950769382,1,Hang Seng large-cap
sampled-origin zero-shot foundation audit,hang_seng_largecap,2269.HK,raw_close,10,univariate close,chronos-t5-small,Chronos-T5-small zero-shot,,96,2.8824655155960897,2.239945580561956,8.855076460596463,2.910625787346921,2.29666676123937,9.020289555624345,0.9903250112490416,0.9753028251051952,0.9816842803095088,1,Hang Seng large-cap
sampled-origin zero-shot foundation audit,nasdaq_large_tech,GOOG,adjusted_close,5,univariate close,chronos-t5-small,Chronos-T5-small zero-shot,,96,10.040339669531887,7.178949356079104,3.3623286118131333,10.137220289803889,7.308974107106529,3.4666350283146503,0.990443078328934,0.9822102597270111,0.9699113360219443,1,Nasdaq large-tech
sampled-origin zero-shot foundation audit,sp100_largecap,COST,raw_close,10,univariate close,chronos-t5-small,Chronos-T5-small zero-shot,,96,37.80155612514927,29.23163032531738,3.1981286450817894,38.15187703017319,28.52280871073405,3.116212415742996,0.9908177281881344,1.02485104541323,1.0262871134602236,1,S&P 100 subset
sampled-origin zero-shot foundation audit,sp100_largecap,GILD,adjusted_close,10,univariate close,chronos-t5-small,Chronos-T5-small zero-shot,,96,5.382373544109683,4.12454875310262,4.2239994161608365,5.43031288381242,4.146041552225748,4.215795552518442,0.9911719010067278,0.9948160676027016,1.0019459823276995,1,S&P 100 subset
sampled-origin zero-shot foundation audit,sp100_largecap,BK,raw_close,1,univariate close,chronos-t5-small,Chronos-T5-small zero-shot,,96,1.2903316312756477,0.9079844156901048,1.036624905004866,1.3011141045591912,0.8891662756601978,1.004975474018518,0.9917128918626268,1.0211638031547414,1.031492739678307,1,S&P 100 subset
sampled-origin zero-shot foundation audit,nasdaq_large_tech,AVGO,adjusted_close,10,univariate close,chronos-t5-small,Chronos-T5-small zero-shot,,96,22.412297378404794,15.655718008677164,6.773965726618957,22.59644049397297,16.278512716293335,7.039860871238901,0.9918507910297956,0.961741301648964,0.9622300568884466,1,Nasdaq large-tech
sampled-origin zero-shot foundation audit,sp100_largecap,AAPL,raw_close,5,univariate close,chronos-t5-small,Chronos-T5-small zero-shot,,96,7.779469933507723,6.354933261871337,2.861773379797235,7.841158115067534,6.263123830159508,2.824323980727947,0.9921327716321304,1.014658728487808,1.0132595974558258,1,S&P 100 subset
