protocol,dataset,ticker,price_mode,horizon,feature_set,model_type,model,seed,test_units,test_RMSE,test_MAE,test_MAPE,latest_RMSE,latest_MAE,latest_MAPE,RMSE_ratio_vs_latest,MAE_ratio_vs_latest,MAPE_ratio_vs_latest,passes_latest_rmse_gate,dataset_label
full rolling-origin supervised audit,nasdaq_large_tech,GILD,adjusted_close,10,ohlcv,lstm,LSTM,42.0,568,29.313880373016893,22.704308644146987,19.857272991379546,5.270339181977752,4.016021271826515,4.035899289862445,5.5620481644250725,5.653433362871832,4.9201606792463695,0,Nasdaq large-tech
full rolling-origin supervised audit,nasdaq_large_tech,GILD,adjusted_close,10,ohlcv,lstm,LSTM,123.0,568,31.570707105123365,24.686191236469107,21.661202355448776,5.270339181977752,4.016021271826515,4.035899289862445,5.990260970884252,6.146927410382378,5.367131536175436,0,Nasdaq large-tech
full rolling-origin supervised audit,nasdaq_large_tech,GILD,adjusted_close,10,ohlcv,lstm,LSTM,777.0,568,32.66272594230705,25.820664096886,22.778384167009964,5.270339181977752,4.016021271826515,4.035899289862445,6.197461835852851,6.429414176171078,5.643942658387375,0,Nasdaq large-tech
full rolling-origin supervised audit,nasdaq_large_tech,GILD,adjusted_close,10,ohlcv,gru,GRU,42.0,568,26.103775760454063,19.87433622252773,17.287696634821966,5.270339181977752,4.016021271826515,4.035899289862445,4.952959355959011,4.948762687576289,4.283480680067014,0,Nasdaq large-tech
full rolling-origin supervised audit,nasdaq_large_tech,GILD,adjusted_close,10,ohlcv,gru,GRU,123.0,568,24.34295777514616,18.34052564728428,15.905592340999778,5.270339181977752,4.016021271826515,4.035899289862445,4.618859799078662,4.566839766499264,3.941028058096536,0,Nasdaq large-tech
full rolling-origin supervised audit,nasdaq_large_tech,GILD,adjusted_close,10,ohlcv,gru,GRU,777.0,568,27.93916789398004,21.52178794565335,18.782375127543947,5.270339181977752,4.016021271826515,4.035899289862445,5.301208694408083,5.358982557347135,4.653826515126968,0,Nasdaq large-tech
full rolling-origin supervised audit,nasdaq_large_tech,GILD,adjusted_close,10,ohlcv,dlinear,DLinear,42.0,568,7.434775721395923,5.423834988768672,5.327391964153146,5.270339181977752,4.016021271826515,4.035899289862445,1.4106825888587198,1.35054936755897,1.3200012144839024,0,Nasdaq large-tech
full rolling-origin supervised audit,nasdaq_large_tech,GILD,adjusted_close,10,ohlcv,dlinear,DLinear,123.0,568,7.585774841685728,5.53684272228832,5.427740392945124,5.270339181977752,4.016021271826515,4.035899289862445,1.439333329366305,1.3786885943883769,1.3448651720767089,0,Nasdaq large-tech
full rolling-origin supervised audit,nasdaq_large_tech,GILD,adjusted_close,10,ohlcv,dlinear,DLinear,777.0,568,30.781842180488496,25.32807943854533,22.71784687737992,5.270339181977752,4.016021271826515,4.035899289862445,5.84058086541164,6.306759283430274,5.628942955648976,0,Nasdaq large-tech
full rolling-origin supervised audit,nasdaq_large_tech,GILD,adjusted_close,10,technical,lstm,LSTM,42.0,561,31.675716560335605,24.7018146276899,21.557071857043937,5.270339181977752,4.016021271826515,4.035899289862445,6.010185581347907,6.150817676435099,5.341330471548676,0,Nasdaq large-tech
full rolling-origin supervised audit,nasdaq_large_tech,GILD,adjusted_close,10,technical,lstm,LSTM,123.0,561,29.15998576555864,22.429364637895063,19.48460707178455,5.270339181977752,4.016021271826515,4.035899289862445,5.5328480309717065,5.584971572546982,4.827822914394041,0,Nasdaq large-tech
full rolling-origin supervised audit,nasdaq_large_tech,GILD,adjusted_close,10,technical,lstm,LSTM,777.0,561,31.717416916363025,24.899962562928224,21.82442847909592,5.270339181977752,4.016021271826515,4.035899289862445,6.018097853136792,6.200157040404206,5.4075750933417766,0,Nasdaq large-tech
full rolling-origin supervised audit,nasdaq_large_tech,GILD,adjusted_close,10,technical,gru,GRU,42.0,561,24.3449254841163,18.47754996260645,16.05503787387088,5.270339181977752,4.016021271826515,4.035899289862445,4.6192331543604,4.600959186205387,3.9780571121283055,0,Nasdaq large-tech
full rolling-origin supervised audit,nasdaq_large_tech,GILD,adjusted_close,10,technical,gru,GRU,123.0,561,27.541177903683103,21.31956721967129,18.627918205929,5.270339181977752,4.016021271826515,4.035899289862445,5.225693632368454,5.308629057628223,4.615555757974301,0,Nasdaq large-tech
full rolling-origin supervised audit,nasdaq_large_tech,GILD,adjusted_close,10,technical,gru,GRU,777.0,561,26.866043307672545,20.778709323223477,18.174747853863213,5.270339181977752,4.016021271826515,4.035899289862445,5.0975928455501744,5.173953999943125,4.503270906564832,0,Nasdaq large-tech
full rolling-origin supervised audit,nasdaq_large_tech,GILD,adjusted_close,10,technical,dlinear,DLinear,42.0,561,15.378127189075323,12.768600933054552,12.055506793390116,5.270339181977752,4.016021271826515,4.035899289862445,2.9178629037124924,3.179415662618565,2.9870682907454325,0,Nasdaq large-tech
full rolling-origin supervised audit,nasdaq_large_tech,GILD,adjusted_close,10,technical,dlinear,DLinear,123.0,561,12.459996772807546,10.149286123945538,9.720850964506973,5.270339181977752,4.016021271826515,4.035899289862445,2.364173602984656,2.527199294273053,2.4085960194607057,0,Nasdaq large-tech
full rolling-origin supervised audit,nasdaq_large_tech,GILD,adjusted_close,10,technical,dlinear,DLinear,777.0,561,13.41190090578395,10.979432899896686,10.492099000718287,5.270339181977752,4.016021271826515,4.035899289862445,2.5447889486215174,2.733908053953898,2.599692967332663,0,Nasdaq large-tech
full rolling-origin supervised audit,nasdaq_large_tech,MU,raw_close,1,ohlcv,lstm,LSTM,42.0,570,98.46485973679204,49.32106926901299,16.93440146671394,8.052873958708757,4.859193647953502,2.794519675258788,12.227294285452896,10.150052219010668,6.05986124078576,0,Nasdaq large-tech
full rolling-origin supervised audit,nasdaq_large_tech,MU,raw_close,1,ohlcv,lstm,LSTM,123.0,570,100.63571987766196,50.53282671476665,17.380447346768836,8.052873958708757,4.859193647953502,2.794519675258788,12.496870110431786,10.39942640196055,6.21947574770942,0,Nasdaq large-tech
full rolling-origin supervised audit,nasdaq_large_tech,MU,raw_close,1,ohlcv,lstm,LSTM,777.0,570,99.56851034336192,50.08139778271056,17.256474006108537,8.052873958708757,4.859193647953502,2.794519675258788,12.364344810796876,10.306524376488442,6.175112724697668,0,Nasdaq large-tech
full rolling-origin supervised audit,nasdaq_large_tech,MU,raw_close,1,ohlcv,gru,GRU,42.0,570,91.94744066471836,44.62683492292437,14.752426047066187,8.052873958708757,4.859193647953502,2.794519675258788,11.417965950563785,9.184000094690488,5.279056067372305,0,Nasdaq large-tech
full rolling-origin supervised audit,nasdaq_large_tech,MU,raw_close,1,ohlcv,gru,GRU,123.0,570,94.93599956521032,46.530625835217926,15.552251823363733,8.052873958708757,4.859193647953502,2.794519675258788,11.789083009618208,9.575791624360305,5.565268321799705,0,Nasdaq large-tech
full rolling-origin supervised audit,nasdaq_large_tech,MU,raw_close,1,ohlcv,gru,GRU,777.0,570,93.06259522798928,45.5609544319019,15.219046186313689,8.052873958708757,4.859193647953502,2.794519675258788,11.5564450288393,9.376237650271532,5.446032934051294,0,Nasdaq large-tech
full rolling-origin supervised audit,nasdaq_large_tech,MU,raw_close,1,ohlcv,dlinear,DLinear,42.0,570,22.522220663410344,14.260132357948704,7.984926158431429,8.052873958708757,4.859193647953502,2.794519675258788,2.796792893927485,2.9346705217139277,2.8573519195895374,0,Nasdaq large-tech
full rolling-origin supervised audit,nasdaq_large_tech,MU,raw_close,1,ohlcv,dlinear,DLinear,123.0,570,17.12296159457673,10.9007095069216,6.098072704636983,8.052873958708757,4.859193647953502,2.794519675258788,2.1263168506517047,2.243316545228146,2.1821541492894543,0,Nasdaq large-tech
full rolling-origin supervised audit,nasdaq_large_tech,MU,raw_close,1,ohlcv,dlinear,DLinear,777.0,570,85.36196979263174,55.05862278185393,25.511446646224883,8.052873958708757,4.859193647953502,2.794519675258788,10.600186992907952,11.33081469289507,9.129098954675417,0,Nasdaq large-tech
full rolling-origin supervised audit,nasdaq_large_tech,MU,raw_close,1,technical,lstm,LSTM,42.0,563,110.43915831790342,57.72878956498304,20.511669962425103,8.052873958708757,4.859193647953502,2.794519675258788,13.714253927750764,11.880322898696598,7.33996262185043,0,Nasdaq large-tech
full rolling-origin supervised audit,nasdaq_large_tech,MU,raw_close,1,technical,lstm,LSTM,123.0,563,103.95357912292668,52.97896868636299,18.340707087036574,8.052873958708757,4.859193647953502,2.794519675258788,12.9088794455185,10.9028313182529,6.563098213054492,0,Nasdaq large-tech
full rolling-origin supervised audit,nasdaq_large_tech,MU,raw_close,1,technical,lstm,LSTM,777.0,563,105.7864174668324,54.72687950608574,19.26174260505512,8.052873958708757,4.859193647953502,2.794519675258788,13.136479970909017,11.262543432310938,6.892684555270263,0,Nasdaq large-tech
full rolling-origin supervised audit,nasdaq_large_tech,MU,raw_close,1,technical,gru,GRU,42.0,563,104.00992938002436,52.97673250133995,18.274931792313552,8.052873958708757,4.859193647953502,2.794519675258788,12.915876979242064,10.90237112152376,6.539560967886616,0,Nasdaq large-tech
full rolling-origin supervised audit,nasdaq_large_tech,MU,raw_close,1,technical,gru,GRU,123.0,563,101.34834592595443,50.53925575540926,17.00751715018324,8.052873958708757,4.859193647953502,2.794519675258788,12.585363492042688,10.400749469347527,6.086025194511557,0,Nasdaq large-tech
full rolling-origin supervised audit,nasdaq_large_tech,MU,raw_close,1,technical,gru,GRU,777.0,563,105.44927290379756,53.284343861771305,18.181702039502788,8.052873958708757,4.859193647953502,2.794519675258788,13.094613605588568,10.965676143450784,6.506199330236979,0,Nasdaq large-tech
full rolling-origin supervised audit,nasdaq_large_tech,MU,raw_close,1,technical,dlinear,DLinear,42.0,563,48.31779284601279,30.34962627349908,16.107934003700596,8.052873958708757,4.859193647953502,2.794519675258788,6.000068186061656,6.245815349688961,5.7641154386250335,0,Nasdaq large-tech
full rolling-origin supervised audit,nasdaq_large_tech,MU,raw_close,1,technical,dlinear,DLinear,123.0,563,36.478313965144245,23.571790271711603,12.91583544731143,8.052873958708757,4.859193647953502,2.794519675258788,4.529850355560933,4.85096746075125,4.621844520065993,0,Nasdaq large-tech
full rolling-origin supervised audit,nasdaq_large_tech,MU,raw_close,1,technical,dlinear,DLinear,777.0,563,33.44271789016712,21.489166056495787,11.964006375784924,8.052873958708757,4.859193647953502,2.794519675258788,4.152892254572119,4.422372848949159,4.281238912614558,0,Nasdaq large-tech
full rolling-origin supervised audit,nasdaq_large_tech,MU,raw_close,5,ohlcv,lstm,LSTM,42.0,569,117.35307210597816,63.5537919780282,23.97435063593758,19.080975652385995,12.238576570587965,6.969330115694667,6.150265806313928,5.1929071662436765,3.439979200002056,0,Nasdaq large-tech
full rolling-origin supervised audit,nasdaq_large_tech,MU,raw_close,5,ohlcv,lstm,LSTM,123.0,569,122.97699791756098,68.32361283662658,26.431186594159904,19.080975652385995,12.238576570587965,6.969330115694667,6.445005756410744,5.582643736594621,3.792500305680437,0,Nasdaq large-tech
full rolling-origin supervised audit,nasdaq_large_tech,MU,raw_close,5,ohlcv,lstm,LSTM,777.0,569,122.58609599600894,68.52299948693998,26.708752881517643,19.080975652385995,12.238576570587965,6.969330115694667,6.42451928188903,5.598935390216544,3.832327130174325,0,Nasdaq large-tech
full rolling-origin supervised audit,nasdaq_large_tech,MU,raw_close,5,ohlcv,gru,GRU,42.0,569,98.78497614134888,51.33436517430525,18.7291148150362,19.080975652385995,12.238576570587965,6.969330115694667,5.177144918635031,4.194471871645041,2.6873622721441968,0,Nasdaq large-tech
full rolling-origin supervised audit,nasdaq_large_tech,MU,raw_close,5,ohlcv,gru,GRU,123.0,569,103.6935742847078,54.085960495451005,19.71966504856133,19.080975652385995,12.238576570587965,6.969330115694667,5.434395817791496,4.419301557129745,2.8294921780435387,0,Nasdaq large-tech
full rolling-origin supervised audit,nasdaq_large_tech,MU,raw_close,5,ohlcv,gru,GRU,777.0,569,104.44235825759291,54.95689666962582,20.215670070323128,19.080975652385995,12.238576570587965,6.969330115694667,5.473638254159862,4.490464749119561,2.900661862005676,0,Nasdaq large-tech
full rolling-origin supervised audit,nasdaq_large_tech,MU,raw_close,5,ohlcv,dlinear,DLinear,42.0,569,25.179526984981177,16.516991841562604,9.612810389087992,19.080975652385995,12.238576570587965,6.969330115694667,1.3196142295707287,1.3495843855940426,1.3793019170436922,0,Nasdaq large-tech
full rolling-origin supervised audit,nasdaq_large_tech,MU,raw_close,5,ohlcv,dlinear,DLinear,123.0,569,24.36068617079353,15.756774875526895,8.983333061370859,19.080975652385995,12.238576570587965,6.969330115694667,1.276700238740011,1.2874679326184018,1.2889808507048237,0,Nasdaq large-tech
full rolling-origin supervised audit,nasdaq_large_tech,MU,raw_close,5,ohlcv,dlinear,DLinear,777.0,569,86.04988517946269,55.39827673296936,25.595591455200363,19.080975652385995,12.238576570587965,6.969330115694667,4.509721449631561,4.526529405887267,3.672604257554117,0,Nasdaq large-tech
full rolling-origin supervised audit,nasdaq_large_tech,MU,raw_close,5,technical,lstm,LSTM,42.0,562,122.81249945973887,68.56461106161206,26.578413061528437,19.080975652385995,12.238576570587965,6.969330115694667,6.436384684783229,5.602335424071141,3.8136252150941816,0,Nasdaq large-tech
full rolling-origin supervised audit,nasdaq_large_tech,MU,raw_close,5,technical,lstm,LSTM,123.0,562,121.01695696859836,66.97987149873238,25.720965015641955,19.080975652385995,12.238576570587965,6.969330115694667,6.342283496046792,5.472848179068469,3.690593584843874,0,Nasdaq large-tech
full rolling-origin supervised audit,nasdaq_large_tech,MU,raw_close,5,technical,lstm,LSTM,777.0,562,120.45326434811284,66.91824729077757,25.76232988359796,19.080975652385995,12.238576570587965,6.969330115694667,6.312741368287983,5.467812935991027,3.696528856565736,0,Nasdaq large-tech
full rolling-origin supervised audit,nasdaq_large_tech,MU,raw_close,5,technical,gru,GRU,42.0,562,105.56293943468056,55.59193841248645,20.287080263790983,19.080975652385995,12.238576570587965,6.969330115694667,5.53236592078982,4.5423532787371945,2.910908211695303,0,Nasdaq large-tech
full rolling-origin supervised audit,nasdaq_large_tech,MU,raw_close,5,technical,gru,GRU,123.0,562,106.5730308727002,56.2411485312248,20.55511545756337,19.080975652385995,12.238576570587965,6.969330115694667,5.58530301669211,4.59539949003423,2.949367459474194,0,Nasdaq large-tech
full rolling-origin supervised audit,nasdaq_large_tech,MU,raw_close,5,technical,gru,GRU,777.0,562,110.88664213800102,59.66197271109476,22.2911984306702,19.080975652385995,12.238576570587965,6.969330115694667,5.811371711704643,4.874911095010495,3.198470736874877,0,Nasdaq large-tech
full rolling-origin supervised audit,nasdaq_large_tech,MU,raw_close,5,technical,dlinear,DLinear,42.0,562,51.69110063258959,32.68174375758052,17.300262145461755,19.080975652385995,12.238576570587965,6.969330115694667,2.709038655794618,2.670387652443345,2.482342184724787,0,Nasdaq large-tech
full rolling-origin supervised audit,nasdaq_large_tech,MU,raw_close,5,technical,dlinear,DLinear,123.0,562,40.542044116382094,26.22300126968329,14.301585680052185,19.080975652385995,12.238576570587965,6.969330115694667,2.1247364314577117,2.14265124039858,2.052074653178726,0,Nasdaq large-tech
full rolling-origin supervised audit,nasdaq_large_tech,MU,raw_close,5,technical,dlinear,DLinear,777.0,562,37.57897545567667,24.253041413330948,13.463353262175692,19.080975652385995,12.238576570587965,6.969330115694667,1.9694472725233827,1.981688088761599,1.9318001929420348,0,Nasdaq large-tech
full rolling-origin supervised audit,nasdaq_large_tech,MU,raw_close,10,ohlcv,lstm,LSTM,42.0,568,119.78666166470356,66.18958380524542,25.603301351175112,26.707918855621926,17.444067269983424,10.12944990715892,4.485061614581358,3.794389392153973,2.5276102439758503,0,Nasdaq large-tech
full rolling-origin supervised audit,nasdaq_large_tech,MU,raw_close,10,ohlcv,lstm,LSTM,123.0,568,123.00168747788572,68.68150197955924,26.800012887306167,26.707918855621926,17.444067269983424,10.12944990715892,4.605438864136517,3.937241293361769,2.6457520529683887,0,Nasdaq large-tech
full rolling-origin supervised audit,nasdaq_large_tech,MU,raw_close,10,ohlcv,lstm,LSTM,777.0,568,118.73371156647096,65.0419889369481,24.936961907503942,26.707918855621926,17.444067269983424,10.12944990715892,4.445636974124546,3.72860227665299,2.461827852061336,0,Nasdaq large-tech
full rolling-origin supervised audit,nasdaq_large_tech,MU,raw_close,10,ohlcv,gru,GRU,42.0,568,104.64970324813534,56.92526251833204,22.00728648490469,26.707918855621926,17.444067269983424,10.12944990715892,3.918302426102621,3.2633021667077147,2.1726043059210145,0,Nasdaq large-tech
full rolling-origin supervised audit,nasdaq_large_tech,MU,raw_close,10,ohlcv,gru,GRU,123.0,568,119.55169367192376,66.69751707265075,26.07179710256923,26.707918855621926,17.444067269983424,10.12944990715892,4.476263924501123,3.823507215396913,2.573861102185141,0,Nasdaq large-tech
full rolling-origin supervised audit,nasdaq_large_tech,MU,raw_close,10,ohlcv,gru,GRU,777.0,568,107.89354607352618,58.79689580621854,22.67061021929046,26.707918855621926,17.444067269983424,10.12944990715892,4.039758644497115,3.370595566745622,2.238088980850595,0,Nasdaq large-tech
full rolling-origin supervised audit,nasdaq_large_tech,MU,raw_close,10,ohlcv,dlinear,DLinear,42.0,568,32.36000172584515,20.848147486297176,11.897252749458756,26.707918855621926,17.444067269983424,10.12944990715892,1.211625731708163,1.1951425756177438,1.1745211100802675,0,Nasdaq large-tech
full rolling-origin supervised audit,nasdaq_large_tech,MU,raw_close,10,ohlcv,dlinear,DLinear,123.0,568,31.75314358217644,20.415231959920533,11.67697498386922,26.707918855621926,17.444067269983424,10.12944990715892,1.1889037013264894,1.1703252254163046,1.1527748388011276,0,Nasdaq large-tech
full rolling-origin supervised audit,nasdaq_large_tech,MU,raw_close,10,ohlcv,dlinear,DLinear,777.0,568,89.64301802055509,57.7524040651993,26.62740751217692,26.707918855621926,17.444067269983424,10.12944990715892,3.3564209366199096,3.3107189493917937,2.628712097520536,0,Nasdaq large-tech
full rolling-origin supervised audit,nasdaq_large_tech,MU,raw_close,10,technical,lstm,LSTM,42.0,561,123.78203570743868,69.94646800648083,27.533939930126905,26.707918855621926,17.444067269983424,10.12944990715892,4.634656723969452,4.0097568373197,2.718206830823802,0,Nasdaq large-tech
full rolling-origin supervised audit,nasdaq_large_tech,MU,raw_close,10,technical,lstm,LSTM,123.0,561,122.08989746754128,68.23707107299153,26.54381485194676,26.707918855621926,17.444067269983424,10.12944990715892,4.57129955080127,3.9117638115515225,2.6204596592345157,0,Nasdaq large-tech
full rolling-origin supervised audit,nasdaq_large_tech,MU,raw_close,10,technical,lstm,LSTM,777.0,561,121.3878408055454,68.22354631882938,26.69031155400466,26.707918855621926,17.444067269983424,10.12944990715892,4.545013090003217,3.910988490409221,2.634922113109169,0,Nasdaq large-tech
full rolling-origin supervised audit,nasdaq_large_tech,MU,raw_close,10,technical,gru,GRU,42.0,561,109.88335018171657,60.98388886749213,23.74280251471212,26.707918855621926,17.444067269983424,10.12944990715892,4.114261046535511,3.4959673064566257,2.343937995875971,0,Nasdaq large-tech
full rolling-origin supervised audit,nasdaq_large_tech,MU,raw_close,10,technical,gru,GRU,123.0,561,113.74012013000626,63.68846197009299,24.976753654087062,26.707918855621926,17.444067269983424,10.12944990715892,4.258666530509709,3.651009881146457,2.4657561746205894,0,Nasdaq large-tech
full rolling-origin supervised audit,nasdaq_large_tech,MU,raw_close,10,technical,gru,GRU,777.0,561,112.18663455928964,61.83561667104031,23.866372803884268,26.707918855621926,17.444067269983424,10.12944990715892,4.200500801494488,3.544793522863952,2.356137107407666,0,Nasdaq large-tech
full rolling-origin supervised audit,nasdaq_large_tech,MU,raw_close,10,technical,dlinear,DLinear,42.0,561,55.908138077685685,35.9403284926253,18.8937973111974,26.707918855621926,17.444067269983424,10.12944990715892,2.093316906491844,2.0603181549562697,1.8652342905456627,0,Nasdaq large-tech
full rolling-origin supervised audit,nasdaq_large_tech,MU,raw_close,10,technical,dlinear,DLinear,123.0,561,44.59743805081134,29.199245568477743,15.86392177734481,26.707918855621926,17.444067269983424,10.12944990715892,1.6698207858087653,1.6738782943540833,1.5661187846077498,0,Nasdaq large-tech
full rolling-origin supervised audit,nasdaq_large_tech,MU,raw_close,10,technical,dlinear,DLinear,777.0,561,44.980254723846805,29.556926203709025,16.043100443408786,26.707918855621926,17.444067269983424,10.12944990715892,1.6841542378124537,1.6943827231490094,1.5838076687728555,0,Nasdaq large-tech
full rolling-origin supervised audit,nasdaq_large_tech,MU,adjusted_close,1,ohlcv,lstm,LSTM,42.0,570,99.965364094952,50.31965706808525,17.38293395822592,8.043677808119066,4.8480372111002605,2.7938475539277063,12.427818030459864,10.379387549433686,6.221862010254737,0,Nasdaq large-tech
full rolling-origin supervised audit,nasdaq_large_tech,MU,adjusted_close,1,ohlcv,lstm,LSTM,123.0,570,102.09509907726516,51.532111104329424,17.839483420399464,8.043677808119066,4.8480372111002605,2.7938475539277063,12.692589324526796,10.62947928418112,6.3852744561241295,0,Nasdaq large-tech
full rolling-origin supervised audit,nasdaq_large_tech,MU,adjusted_close,1,ohlcv,lstm,LSTM,777.0,570,101.00082480926751,51.05996279800147,17.704074656208746,8.043677808119066,4.8480372111002605,2.7938475539277063,12.55654779052936,10.532089704487523,6.336807687062104,0,Nasdaq large-tech
full rolling-origin supervised audit,nasdaq_large_tech,MU,adjusted_close,1,ohlcv,gru,GRU,42.0,570,93.44537671387506,45.55417009320176,15.12812081949464,8.043677808119066,4.8480372111002605,2.7938475539277063,11.61724511386494,9.396415107726298,5.414798240593658,0,Nasdaq large-tech
full rolling-origin supervised audit,nasdaq_large_tech,MU,adjusted_close,1,ohlcv,gru,GRU,123.0,570,96.43831654644826,47.491315982216285,15.960261624474112,8.043677808119066,4.8480372111002605,2.7938475539277063,11.989331105369,9.79598833801817,5.7126458464194,0,Nasdaq large-tech
full rolling-origin supervised audit,nasdaq_large_tech,MU,adjusted_close,1,ohlcv,gru,GRU,777.0,570,94.53824863417016,46.49252643250583,15.608551528863948,8.043677808119066,4.8480372111002605,2.7938475539277063,11.753112306256954,9.589968972609094,5.5867584854158565,0,Nasdaq large-tech
full rolling-origin supervised audit,nasdaq_large_tech,MU,adjusted_close,1,ohlcv,dlinear,DLinear,42.0,570,22.53971127327247,14.257686106363932,7.994921856884209,8.043677808119066,4.8480372111002605,2.7938475539277063,2.8021648567924378,2.9409192804294,2.861617071999729,0,Nasdaq large-tech
full rolling-origin supervised audit,nasdaq_large_tech,MU,adjusted_close,1,ohlcv,dlinear,DLinear,123.0,570,17.114010771832657,10.884746618438186,6.1001326060833865,8.043677808119066,4.8480372111002605,2.7938475539277063,2.1276350420896084,2.245186277348704,2.183416413507447,0,Nasdaq large-tech
full rolling-origin supervised audit,nasdaq_large_tech,MU,adjusted_close,1,ohlcv,dlinear,DLinear,777.0,570,85.57272041477567,55.390522391336006,25.8368361599708,8.043677808119066,4.8480372111002605,2.7938475539277063,10.638506719948548,11.42535009106606,9.247761612350075,0,Nasdaq large-tech
full rolling-origin supervised audit,nasdaq_large_tech,MU,adjusted_close,1,technical,lstm,LSTM,42.0,563,111.72514098135892,58.81153131081834,21.111697379875142,8.043677808119066,4.8480372111002605,2.7938475539277063,13.88980807617464,12.130998329831524,7.556495826050153,0,Nasdaq large-tech
full rolling-origin supervised audit,nasdaq_large_tech,MU,adjusted_close,1,technical,lstm,LSTM,123.0,563,105.34922725695264,54.04246117166685,18.88184247773149,8.043677808119066,4.8480372111002605,2.7938475539277063,13.097146575241496,11.14728679225668,6.758365341439841,0,Nasdaq large-tech
full rolling-origin supervised audit,nasdaq_large_tech,MU,adjusted_close,1,technical,lstm,LSTM,777.0,563,107.1365537566034,55.81900444505058,19.850565375463425,8.043677808119066,4.8480372111002605,2.7938475539277063,13.319349222126068,11.513732674585324,7.105099685040682,0,Nasdaq large-tech
full rolling-origin supervised audit,nasdaq_large_tech,MU,adjusted_close,1,technical,gru,GRU,42.0,563,105.40405573258504,53.99757848709134,18.772456263033725,8.043677808119066,4.8480372111002605,2.7938475539277063,13.10396291932443,11.138028883824637,6.719212806240137,0,Nasdaq large-tech
full rolling-origin supervised audit,nasdaq_large_tech,MU,adjusted_close,1,technical,gru,GRU,123.0,563,102.8187301938782,51.545693866736514,17.463425377651884,8.043677808119066,4.8480372111002605,2.7938475539277063,12.78255204231276,10.632280987595438,6.25067225056753,0,Nasdaq large-tech
full rolling-origin supervised audit,nasdaq_large_tech,MU,adjusted_close,1,technical,gru,GRU,777.0,563,106.87364697755528,54.31229117412127,18.66767203538746,8.043677808119066,4.8480372111002605,2.7938475539277063,13.286664325326404,11.202944368860384,6.681707457210282,0,Nasdaq large-tech
full rolling-origin supervised audit,nasdaq_large_tech,MU,adjusted_close,1,technical,dlinear,DLinear,42.0,563,48.42192192591116,30.40574618893449,16.158940787584612,8.043677808119066,4.8480372111002605,2.7938475539277063,6.019873381431988,6.271764193417549,5.78375894735835,0,Nasdaq large-tech
full rolling-origin supervised audit,nasdaq_large_tech,MU,adjusted_close,1,technical,dlinear,DLinear,123.0,563,36.49081334225906,23.568472000040764,12.93690772887641,8.043677808119066,4.8480372111002605,2.7938475539277063,4.536583166648749,4.861446184051031,4.630498793926379,0,Nasdaq large-tech
full rolling-origin supervised audit,nasdaq_large_tech,MU,adjusted_close,1,technical,dlinear,DLinear,777.0,563,33.426699656939086,21.46034373525616,11.965705982059822,8.043677808119066,4.8480372111002605,2.7938475539277063,4.155648753509135,4.426604582596787,4.282877197518504,0,Nasdaq large-tech
full rolling-origin supervised audit,nasdaq_large_tech,MU,adjusted_close,5,ohlcv,lstm,LSTM,42.0,569,118.61987283923364,64.59426375725985,24.53468270677708,19.062109551108342,12.214920781408756,6.970093314351152,6.222809312956479,5.288144304265406,3.5199934348455733,0,Nasdaq large-tech
full rolling-origin supervised audit,nasdaq_large_tech,MU,adjusted_close,5,ohlcv,lstm,LSTM,123.0,569,124.1614393855958,69.46832555626733,27.1345473222236,19.062109551108342,12.214920781408756,6.970093314351152,6.513520397766079,5.6871695526670045,3.892996276872595,0,Nasdaq large-tech
full rolling-origin supervised audit,nasdaq_large_tech,MU,adjusted_close,5,ohlcv,lstm,LSTM,777.0,569,117.90663408336565,64.18786415944828,24.37043851982853,19.062109551108342,12.214920781408756,6.970093314351152,6.185392742982641,5.254873552446031,3.496429304561927,0,Nasdaq large-tech
full rolling-origin supervised audit,nasdaq_large_tech,MU,adjusted_close,5,ohlcv,gru,GRU,42.0,569,100.15806319443476,52.21657568960072,19.113583400000863,19.062109551108342,12.214920781408756,6.970093314351152,5.25430110061513,4.274819020445465,2.7422277633854257,0,Nasdaq large-tech
full rolling-origin supervised audit,nasdaq_large_tech,MU,adjusted_close,5,ohlcv,gru,GRU,123.0,569,105.05409433519928,54.99927847917554,20.13438125639139,19.062109551108342,12.214920781408756,6.970093314351152,5.511147339361033,4.502630795844787,2.8886817361448345,0,Nasdaq large-tech
full rolling-origin supervised audit,nasdaq_large_tech,MU,adjusted_close,5,ohlcv,gru,GRU,777.0,569,105.77760589535995,55.893442888042,20.65753691039185,19.062109551108342,12.214920781408756,6.970093314351152,5.549102821581973,4.575833432592739,2.963738931279268,0,Nasdaq large-tech
full rolling-origin supervised audit,nasdaq_large_tech,MU,adjusted_close,5,ohlcv,dlinear,DLinear,42.0,569,25.148536515328992,16.477629220758047,9.60759158294699,19.062109551108342,12.214920781408756,6.970093314351152,1.3192945118640744,1.348975528833325,1.3784021460896845,0,Nasdaq large-tech
full rolling-origin supervised audit,nasdaq_large_tech,MU,adjusted_close,5,ohlcv,dlinear,DLinear,123.0,569,24.36418833286261,15.741048293289694,8.98794910450839,19.062109551108342,12.214920781408756,6.970093314351152,1.2781475349062816,1.2886737928949767,1.2895019763942832,0,Nasdaq large-tech
